683,2011-05-09,1,2376,7929,8820,8798,6431,0020,8117,4721,5722,0622
684,2011-05-09,2,6437,5017,1989,7698,6677,6230,9331,0309,7836,2455
685,2012-06-01,1,4095,8378,4523,3162,5494,6361,9316,0100,7415,8282
686,2012-06-01,2,9101,7181,2908,5241,7813,0592,3541,8952,1755,9251
687,2011-06-01,1,4578,4282,0888,9370,3292,1147,6654,5894,8384,3659
688,2011-06-01,2,2836,8713,1085,9663,0257,5715,4821,8578,2396,2334
689,2011-10-07,1,1772,0788,0091,4226,4978,5049,6872,7124,9072,9597
690,2011-10-07,2,3192,9393,2254,3310,9389,8365,4601,0375,2247,4455
691,2012-03-26,1,9372,5651,7321,1595,8111,3171,7887,8820,4101,2742
692,2012-03-26,2,1098,8101,2660,2216,6035,9776,3991,7544,8048,4779
693,2012-04-27,1,7808,8026,6052,5963,0855,4242,6684,9740,5615,5936
694,2012-04-27,2,1373,7701,2680,3420,1378,0272,5353,0296,1978,1567
695,2012-01-14,1,4086,6181,2103,9596,8954,0644,4721,6291,2508,9621
696,2012-01-14,2,2897,6615,3179,5774,4647,1523,5625,4720,5276,8886
697,2012-05-04,1,2206,1093,6375,0982,3657,0329,8420,6715,5652,7920
698,2012-05-04,2,8013,1470,0294,2926,1574,5887,1274,4947,2704,3194
699,2011-05-04,1,8000,3540,6047,3159,5644,3142,5672,1721,3615,0430
700,2011-05-04,2,8806,9351,5465,4172,6676,3316,3430,6911,8857,9014
701,2012-06-04,1,3923,4681,4675,5246,7823,2922,1039,5444,8150,3296
702,2012-06-04,2,4449,4164,1815,8302,9951,0944,0772,6314,8532,7830
703,2011-06-04,1,6603,2367,0106,5240,3221,1934,4103,6018,6737,0312
704,2011-06-04,2,3359,3323,8962,4961,5052,7009,4903,5891,6682,7202
705,2012-03-15,1,2920,0197,1146,1831,2359,0162,2380,6986,8758,7195
706,2012-03-15,2,4791,2678,5229,1581,8364,9947,6711,1355,7059,0786
707,2011-10-01,1,5864,9092,7589,2561,4310,3467,7551,7885,5075,0656
708,2011-10-01,2,5838,0087,7226,8706,9154,0244,3982,7070,5279,8958
709,2012-03-14,1,0141,1127,5544,7518,4085,8858,2880,5882,5048,6200
710,2012-03-14,2,7565,8651,1729,3763,6720,5591,0556,4154,9886,7430
711,2011-06-25,1,2443,8746,2403,3492,8991,1734,9960,0727,1392,3331
712,2011-06-25,2,8555,7994,2421,3049,2115,0010,7713,5172,7153,3039
713,2012-06-25,1,4749,6068,2556,9815,8029,0429,5851,1222,2498,7419
714,2012-06-25,2,3609,5997,8988,8697,6285,0986,9172,0997,1081,5507
715,2012-03-27,1,5643,5159,8422,0300,6317,0893,9389,7575,9487,5526
716,2012-03-27,2,2978,7832,2689,1310,9523,8310,9810,7411,6621,3326
717,2011-05-06,1,8227,6994,2400,5701,8726,7469,4743,6734,7046,1491
718,2011-05-06,2,7089,3514,5842,3039,8631,1728,8678,4364,2809,4047
719,2012-06-05,1,8020,4580,7770,2583,0218,7083,5302,4894,4306,2866
720,2012-06-05,2,8513,5451,5474,7558,4344,0162,7930,5591,2035,7589
721,2012-07-12,1,0944,5877,5873,8805,3253,6686,1258,3811,2851,4202
722,2012-07-09,1,4176,6570,6199,4551,6530,5255,3513,5083,1672,6122
723,2012-07-09,2,5192,9119,4046,7934,6969,3859,3604,9886,6845,8552
724,2012-07-11,1,9543,3568,8326,2047,1034,1039,1437,4727,7379,5149
725,2012-07-11,2,2383,2208,4661,8112,4033,0164,7771,4984,9412,6323
726,2012-07-10,1,2365,1453,6943,0808,7844,1071,4746,7794,8495,3550
727,2012-07-10,2,5345,0163,5046,6136,3000,0661,9725,9472,4968,3498
729,2012-07-12,2,2718,0151,8464,6774,6805,6275,1920,0097,8958,5084
730,2012-07-13,1,8529,4698,4140,9185,2677,3050,4312,7881,7479,7276
731,2012-07-13,2,6577,6575,2543,7475,8818,1515,6227,8838,2572,1222
732,2012-07-14,1,7941,4585,6999,4590,5415,3365,2487,2534,7790,4599
733,2012-07-14,2,5941,9639,4943,8561,4480,6995,3845,8186,9618,1306
761,2012-07-18,2,9697,7096,8626,7322,6570,5005,7675,4546,9199,5657
762,2012-07-18,1,4120,7802,3679,7951,7350,3396,9884,1147,0253,5999
763,2012-07-16,2,4048,2782,9800,6753,6130,0185,4278,6689,1379,6064
764,2012-07-16,1,8718,2667,5598,7047,6456,7711,1692,1194,3582,5908
765,2012-07-17,2,4963,0513,6674,2222,8572,3453,1811,5182,0038,6445
766,2012-07-17,1,5420,6995,7983,4830,1487,5643,8814,4300,9468,6664
767,2012-07-21,2,8068,2342,1305,8748,0116,5486,7405,8411,8746,5433
768,2012-07-21,1,4730,7718,0407,4642,6787,2758,0066,3545,0455,7651
769,2012-07-19,2,7160,7481,7490,3104,3820,5535,1007,5587,7617,5698
770,2012-07-19,1,9079,0836,6932,2583,6369,2777,2991,0883,6663,0220
771,2012-07-20,2,2312,6044,4686,9317,1398,2319,2636,0557,5230,7679
772,2012-07-20,1,7056,7730,4842,2402,4218,0748,0718,1604,1866,7248
774,2012-07-23,1,7703,5851,3103,1528,5273,0093,9646,2046,6901,9537
776,2012-07-24,2,1821,5936,6691,8399,8161,0744,1328,5946,5343,2284
777,2012-07-23,2,4604,9975,1339,1025,8371,4844,5643,4009,0270,1556
