28/11/2011,1,9704,5012,0482,6173,9710,5978,5271,1855,9897,8450
28/11/2011,2,2600,1031,9750,9468,4230,8845,8659,7250,8127,8744
01/09/2011,1,9646,7397,6342,1991,8413,1246,8319,5182,8198,0527
01/09/2011,2,0715,4183,3805,1154,7689,3064,0461,4231,8086,0862
19/05/2011,1,1427,7894,7686,4061,9331,2088,1352,4216,5455,2411
19/05/2011,2,2173,0498,9766,1001,8942,0245,8060,4504,3025,3218
18/07/2011,1,3265,1236,1324,4307,6021,0371,5309,0701,1763,7448
18/07/2011,2,2019,3829,0478,2999,3166,7578,4562,9209,4562,7327
17/09/2011,1,6351,7269,4643,3287,5234,3489,0666,2127,3678,5442
17/09/2011,2,9728,7953,7855,5145,9762,9379,4678,3745,5260,2895
14/02/2012,1,6707,2491,6034,9947,0083,9539,4119,1814,0236,4139
14/02/2012,2,2225,3032,3202,2013,1504,5427,7459,1189,9448,1499
04/07/2011,1,5575,1569,5322,2856,6351,1847,3193,7767,5438,9884
04/07/2011,2,0556,4193,2054,9382,6341,3381,6082,6397,4118,5165
04/07/2012,1,6615,8435,8742,1956,2628,5075,9881,9645,6537,4623
04/07/2012,2,8669,5562,7438,9522,7286,3288,4179,1539,4274,7802
02/01/2012,1,4739,8273,8867,5941,9131,2584,0479,4722,9570,7150
02/01/2012,2,0484,5469,1096,7360,2749,6697,0674,4190,5685,8204
24/12/2011,1,9622,4650,9343,6896,5305,1154,4711,5251,5355,3498
24/12/2011,2,7047,3280,5600,5055,4551,0357,8256,5197,7342,2811
22/08/2011,1,9563,6133,5367,8095,7047,9021,8010,6152,2748,2027
22/08/2011,2,0118,6051,2847,1242,5346,3193,5980,8288,8236,6798
16/11/2011,1,2816,5751,4102,4524,6325,6797,5589,5350,7092,5749
16/11/2011,2,3992,4769,1724,8965,6803,5988,5761,2021,8421,8969
23/01/2012,1,8157,2107,1684,0855,6666,8255,2375,5412,1042,2838
23/01/2012,2,7327,9999,2845,4943,9720,1767,2328,3408,4886,5090
06/01/2012,1,3106,4708,2208,9016,1530,5677,3795,0454,3038,6643
06/01/2012,2,5529,5002,4313,9224,9616,3727,8748,0066,9610,5301
01/11/2011,1,1753,8447,2620,5609,3279,4275,8255,0402,3203,0176
01/11/2011,2,4612,4730,0400,9463,0712,5490,7051,8491,6766,4554
30/06/2012,1,9954,3390,8785,1636,9632,6301,5947,0380,2386,5207
30/06/2012,2,5288,5441,2419,9514,1782,5996,7696,8243,3842,8320
30/06/2011,1,5743,6511,7685,2733,2269,3377,1883,5984,8917,0963
30/06/2011,2,5204,3380,8551,1426,7438,7785,3220,0448,5212,7704
02/05/2011,1,4104,8968,3780,2134,9425,3454,6548,9230,6554,0478
02/05/2011,2,4629,7288,2528,5737,1605,6791,6849,7949,6068,5895
02/05/2012,1,4047,4351,1864,0142,8432,2630,4545,0960,0879,1421
02/05/2012,2,6800,0525,4234,0037,7214,7286,8343,8391,6620,5499
25/01/2012,1,4773,3812,6780,7995,3385,3463,5679,1517,0081,1699
25/01/2012,2,5255,0377,3597,5898,7705,2634,2595,1768,2223,2578
01/12/2011,1,4391,0485,2838,2104,9512,7605,3996,7192,6213,1460
01/12/2011,2,2703,6464,4423,4560,0804,9990,3050,9276,4512,2258
12/07/2011,1,3061,8928,1637,3349,5425,8151,0499,2209,8510,3207
12/07/2011,2,1799,7898,8885,9885,8053,4878,5756,1771,1748,2353
02/08/2011,1,8917,5124,1980,9215,9374,0642,8083,4444,0509,9457
02/08/2011,2,5200,5027,1714,6881,8214,8507,4953,2024,0042,4886
02/03/2012,1,8724,6660,1720,9528,7066,0944,7351,1121,1508,5905
02/03/2012,2,6017,5237,2465,5073,1959,9574,2426,2337,3592,2430
26/01/2012,1,5580,8715,3864,5304,9880,2145,6290,3482,3558,1719
26/01/2012,2,7638,8514,7948,7408,9877,6213,0159,9272,1357,3937
31/05/2012,1,4632,9217,5437,0113,7751,4617,4214,6131,2293,4356
31/05/2012,2,0196,3909,3022,9224,5076,7367,2450,8328,9409,0598
09/01/2012,1,5193,3318,5656,5460,9718,6381,8237,6186,3604,2810
09/01/2012,2,0354,2956,7158,6678,1489,2964,8245,3307,5785,2979
31/05/2011,1,0017,5300,0942,3322,7895,9223,3912,6470,5603,2069
31/05/2011,2,0594,7436,6525,4881,0624,0301,6912,7391,9405,3485
13/06/2012,1,7746,5151,6681,6018,9735,1112,4946,1657,8356,8257
13/06/2012,2,4702,2628,2121,4861,7957,2627,2706,3845,2721,4768
13/06/2011,1,7125,4037,9027,8609,8073,5818,8291,7601,3001,4421
13/06/2011,2,7762,2700,9136,8478,9163,0831,2200,5377,6398,9471
31/10/2011,1,1697,5830,4538,5894,4466,6561,8080,3590,6613,4275
31/10/2011,2,3116,9318,3425,9309,5477,8712,9061,6845,5305,0840
12/05/2011,1,6171,5386,8545,7449,4184,0514,2335,3216,5289,3170
12/05/2011,2,9729,2682,1823,2854,5480,5458,9706,5612,8626,4187
15/07/2011,1,5535,3668,4908,8966,7793,8025,5884,0327,6185,8491
15/07/2011,2,7421,1438,1785,2001,8415,4781,6247,2069,3716,6883
06/02/2012,1,3787,5733,7197,7811,1482,5511,7633,8830,6184,0212
06/02/2012,2,4631,3154,3912,4996,3862,8255,4166,8012,6318,8119
19/06/2012,1,8871,7321,0834,6338,4856,8902,5987,7177,1934,9176
19/06/2012,2,5603,0611,5290,0325,8428,1145,7506,3951,7307,2220
05/03/2012,1,4753,2617,4589,9460,4839,5530,1947,1582,1605,3487
05/03/2012,2,6803,5958,3503,9137,9754,1965,4552,3880,8516,6984
06/09/2011,1,5715,6480,1364,7866,8246,4107,9075,7047,8264,3947
06/09/2011,2,7295,9819,7372,2196,7430,2036,5415,9150,1240,8358
16/09/2011,1,3722,4872,2493,1424,0493,3248,8581,6939,9489,3565
16/09/2011,2,2674,8110,6015,4381,0985,6345,7127,0535,1717,8212
07/04/2012,1,3007,3629,3058,5763,3996,5175,4312,4680,5069,4287
07/04/2012,2,9603,1598,9629,3554,9531,1541,6586,4681,0246,1730
20/06/2011,1,5451,6752,7015,2948,5783,3245,9481,7856,4708,1561
20/06/2011,2,0221,5843,6017,9115,1835,0038,4259,5530,6212,0722
20/06/2012,1,5647,5294,9662,2344,7931,0056,7251,7584,3760,0200
20/06/2012,2,6226,5996,9706,9544,3336,7394,1317,6711,9494,9415
10/12/2011,1,3352,4629,1625,9882,8338,7792,4602,5545,0224,6458
10/12/2011,2,8578,0596,2075,9382,2793,6900,0406,3164,6016,6410
04/10/2011,1,7045,8082,3013,0402,8140,0753,6118,8952,0654,1786
04/10/2011,2,0656,6274,2458,8438,8854,1743,6130,8544,2087,8306
07/07/2012,1,8338,9967,6538,8095,4499,2120,9489,6166,8009,7537
07/07/2012,2,6608,6721,8682,0444,6643,7587,5648,5010,7604,3387
07/07/2011,1,5284,2308,8547,7644,7260,3876,9648,3081,1432,1242
07/07/2011,2,3933,3207,4400,7870,6445,2979,1090,1606,5955,0694
26/10/2011,1,1792,8887,9653,6151,2997,2279,5337,0469,0561,9691
26/10/2011,2,3198,6638,1517,8726,5174,5735,8181,5057,0950,7856
18/10/2011,1,0663,4822,0021,4321,4063,3695,9433,2230,9571,1518
18/10/2011,2,2673,1580,8117,5508,9894,6755,5107,1995,8089,8800
19/10/2011,1,6766,7011,9959,4660,7538,2565,4093,3684,3629,4866
19/10/2011,2,6318,8640,0843,5993,0899,1388,0350,0800,8612,0051
18/02/2012,1,3282,5549,4521,2397,8026,8570,4169,5560,6155,8110
18/02/2012,2,9348,7784,3416,7120,5329,6463,8058,9687,6833,2293
19/11/2011,1,2831,2337,5053,0191,5615,2990,3445,5360,2436,1358
19/11/2011,2,8009,0831,0850,6571,7101,3773,3115,7351,1492,5868
01/08/2011,1,2141,6235,0590,9501,3603,9369,9738,9257,1473,4940
01/08/2011,2,6590,4514,4792,8121,3315,4913,8081,9531,7034,8400
13/10/2011,1,1233,3349,1274,5123,8760,9980,4215,4839,7071,1380
13/10/2011,2,8252,6879,4872,9459,9130,7799,7742,6621,9045,4202
16/08/2011,1,3427,7707,4534,0049,5845,3806,2826,9133,2815,0835
16/08/2011,2,8436,7938,8339,8686,3845,4813,1179,0075,0753,2929
24/09/2011,1,0913,1828,0418,4421,4614,1645,3160,4811,6183,4297
24/09/2011,2,3338,7838,8469,5618,4514,6637,5431,8597,1298,0248
15/09/2011,1,6557,6289,9530,7204,1391,7788,4898,7948,7804,5144
15/09/2011,2,4028,8719,8042,5674,3922,1795,2122,9461,1745,1262
27/06/2012,1,2803,8846,2845,4002,1518,9547,2624,6434,0507,2777
27/06/2012,2,1832,3017,7647,9491,8993,6013,1040,2068,5539,5701
10/11/2011,1,2840,1553,4237,4587,0020,5953,7701,4157,7798,5657
10/11/2011,2,2484,8804,2439,0921,8763,0655,7454,7829,6699,5066
22/03/2012,1,2620,8255,3550,2073,8258,5249,6098,4944,8052,5630
22/03/2012,2,2754,3042,6485,8859,9499,3234,8251,0830,9497,3736
27/06/2011,1,6704,0040,0025,8014,1836,8506,7617,5921,6556,2048
27/06/2011,2,6564,3662,7709,9384,2411,7036,2871,4653,9737,8623
11/11/2011,1,9731,2132,2791,4271,0493,8004,6119,0969,9381,0188
11/11/2011,2,9561,1271,6620,6490,6446,3374,6319,6473,5575,3491
01/03/2012,1,0584,3363,7992,8543,3955,9803,6963,2707,8751,6526
01/03/2012,2,6235,6114,9536,3519,1543,2454,5929,1452,6671,1281
21/10/2011,1,7271,6975,0009,9123,3658,0179,1059,4946,0427,9389
21/10/2011,2,8359,2617,5394,2341,1968,0529,8844,5463,7687,4710
03/07/2012,1,3700,8383,1095,2991,8195,8809,6640,3892,0740,9353
03/07/2012,2,7872,3208,7862,1022,5966,5307,6988,3522,0554,4958
05/05/2012,1,8926,1396,5616,6140,6470,4218,8154,0731,7905,7712
05/05/2012,2,6681,3701,6654,6716,0593,7204,3021,7165,4514,8163
05/05/2011,1,0230,9921,7848,2915,6616,7555,9753,5504,5629,2297
05/05/2011,2,8252,5756,1741,4199,8458,4727,3752,8687,2112,0777
06/12/2011,1,8067,4439,8875,5726,3220,9042,9739,5879,2141,6816
06/12/2011,2,5336,6800,6626,8574,0925,6928,9832,2666,3477,4899
10/05/2011,1,9087,9677,4379,1046,6232,9101,8717,8154,8782,4678
10/05/2011,2,5856,2649,1514,4796,3660,0002,1109,0778,5551,3903
22/05/2012,1,6212,4371,5605,0922,9195,9040,7022,4930,4798,4264
22/05/2012,2,0515,2148,0178,7421,6685,2078,8567,3805,8761,9188
17/01/2012,1,2023,0103,4184,0423,6509,4474,4441,0911,7794,1065
17/01/2012,2,8516,1781,9204,3753,4145,3449,5684,3101,5953,7365
22/06/2012,1,1583,9529,0729,3338,8511,2157,7241,7906,2381,8743
22/06/2012,2,2006,9070,6919,2597,9935,6659,8010,0842,5803,4094
22/06/2011,1,9455,4016,8316,2266,6572,2437,0096,8389,5569,3203
22/06/2011,2,7859,5727,4200,9329,5855,0839,6641,9821,5701,0963
27/10/2011,1,1079,5598,3579,0832,8537,8655,4508,9861,3427,7118
27/10/2011,2,7839,4811,8038,2038,9932,9872,2242,1927,0488,1440
30/04/2012,1,4134,1297,3095,4566,7454,0615,6210,2292,1795,4495
30/04/2012,2,6906,6023,2577,8411,9034,3036,0044,1715,7775,5169
07/02/2012,1,5677,5283,3128,8616,8570,3345,7038,6988,4711,1013
07/02/2012,2,6131,4696,4219,2785,6573,3221,9833,3954,7249,8632
20/05/2011,1,5266,7308,7754,7190,2109,1661,6114,7482,2295,5017
20/05/2011,2,4508,4415,3394,0114,7348,9951,8655,2889,9667,3125
23/06/2012,1,4564,9947,0775,0913,2248,7716,4910,1215,1354,7963
23/06/2012,2,1464,1117,8569,5636,5061,1871,1841,1887,3171,0088
17/08/2011,1,7556,6035,8473,6410,7422,9149,6646,8408,9986,2852
17/08/2011,2,3549,2938,1572,2109,2348,2403,8520,8302,0482,8914
05/11/2011,1,1106,4915,3753,8949,8779,9803,8441,4107,9750,8395
05/11/2011,2,0357,6749,7157,5148,3470,9287,0907,3933,2613,9822
16/01/2012,1,5772,5035,5863,7846,4031,9648,0257,2920,5256,0992
16/01/2012,2,7006,7795,9358,6568,8081,6628,6918,9703,9283,2846
17/04/2012,1,8057,1878,6265,3834,9030,0188,6025,7689,1556,6595
17/04/2012,2,2409,4838,4122,9506,7979,8525,5201,3908,5132,1923
09/03/2012,1,3062,0722,4345,4904,6959,3299,3833,0632,0982,7787
09/03/2012,2,5777,1961,3424,5832,6794,9674,0911,2122,0672,6326
01/07/2011,1,6421,0605,8878,4593,9384,3062,7982,9129,8762,9547
01/07/2011,2,7260,3669,4871,4537,5750,4115,8917,3949,8680,3251
13/01/2012,1,3297,1335,1744,4012,6629,1704,0897,0813,0455,8614
13/01/2012,2,4551,2459,3842,4180,4268,0738,2332,6893,9702,1948
03/03/2012,1,4733,1595,5127,4687,2899,3326,8508,8599,8551,4119
03/03/2012,2,5080,8357,5559,4834,6445,5889,0850,9424,6741,3827
30/07/2011,1,9456,4448,7777,4078,7350,5809,2232,2536,4972,9665
30/07/2011,2,8028,3303,8499,0548,9814,9152,6065,4516,3762,2685
21/05/2011,1,6539,6104,1621,1026,5982,7155,5983,2981,1855,7183
21/05/2011,2,6103,2685,5416,5642,8348,6311,7058,7368,5765,3607
21/05/2012,1,4694,9277,9156,0076,1067,0669,1584,1741,7505,9999
21/05/2012,2,2356,6535,6836,5557,7362,6845,0863,4911,1831,2287
06/07/2012,1,1170,6594,5789,9211,4692,4232,7514,1369,4601,7805
06/07/2012,2,7191,9649,1781,6373,2754,6970,2887,2835,0924,1987
06/07/2011,1,1695,3434,7131,0110,3291,1480,2222,2199,8933,7940
06/07/2011,2,4724,2560,6826,5159,3575,8524,7063,9999,5007,0512
31/01/2012,1,9061,1943,3732,9115,2654,0862,3829,8213,8529,2410
31/01/2012,2,9164,8577,7655,3605,3914,9123,9191,9429,3679,8221
24/06/2011,1,4730,1232,8981,9197,7030,4713,1653,6382,3142,1724
24/06/2011,2,1995,9409,8803,0987,8043,8126,9178,7262,9615,2400
15/08/2011,1,8438,3860,4997,7737,9103,4515,8177,3588,5732,4830
15/08/2011,2,1849,0589,4629,5933,2713,8608,7508,3069,0626,4989
05/09/2011,1,8111,5646,5510,1314,0268,6251,7215,0782,7250,4826
05/09/2011,2,2501,5853,4436,0285,1854,6652,7274,1691,8796,0480
22/11/2011,1,9555,7319,5391,0481,7609,1643,8793,8028,0011,1593
22/11/2011,2,4670,7520,0535,6147,4402,3093,8979,5710,7581,7289
15/06/2011,1,0732,2240,4112,1056,7110,7188,2037,8728,4646,1786
15/06/2011,2,4231,9151,3495,7169,8545,9813,9279,7395,3516,0271
15/06/2012,1,2655,6167,3459,0499,1481,8035,6561,0083,2628,0184
15/06/2012,2,4190,4845,8566,0465,5056,5571,3269,0397,8836,6235
28/04/2012,1,0064,4889,9068,4091,2856,4999,3414,5765,2090,6343
28/04/2012,2,7332,9861,0414,9299,5504,0826,6014,0299,5259,5100
03/12/2011,1,9837,3170,3003,0191,0043,3813,7388,6754,8874,0259
03/12/2011,2,5996,4019,1864,8410,9173,4871,3679,4044,2741,9649
29/10/2011,1,7969,2356,6495,8332,4378,6302,0813,3084,3827,1616
29/10/2011,2,1270,4609,6917,0948,0363,8613,7852,7538,9833,4713
28/09/2011,1,5305,2849,8736,4698,1382,8082,7067,8017,9287,9018
28/09/2011,2,1333,7252,5715,8911,2054,3806,5414,9295,6185,5954
21/06/2011,1,8132,6947,5979,3989,5930,1570,1874,6456,4883,6976
21/06/2011,2,1165,5115,2245,6866,3342,2390,6424,5977,9034,2341
21/06/2012,1,4354,8981,6194,8235,7279,4984,2283,0423,5464,5689
21/06/2012,2,2216,1311,0348,3992,6392,0111,7258,5834,7040,5029
05/08/2011,1,6521,1550,6687,4810,3848,4006,5807,3188,7629,8299
05/08/2011,2,1712,9544,2610,6149,9182,9971,5901,6593,0729,5780
25/07/2011,1,9518,7123,3955,0872,5449,4802,4307,8259,0104,7603
25/07/2011,2,8671,4501,2522,9498,0791,9993,8048,1121,7835,5266
12/06/2012,1,8918,3528,4061,5785,8384,5652,0540,1665,2671,0764
12/06/2012,2,2979,7362,1595,3689,8763,1682,4911,5103,2155,6065
03/11/2011,1,7760,9081,1291,7447,8416,7118,2771,0851,3410,5502
03/11/2011,2,0323,1270,8561,0620,7687,1535,1931,5838,0449,4869
17/03/2012,1,2309,8046,0759,7596,3468,9730,2500,8719,1121,4621
17/03/2012,2,2707,6345,8319,0592,9535,2364,6796,8620,0703,1067
20/08/2011,1,6498,9556,6193,4363,5008,0613,8505,7989,5800,6690
20/08/2011,2,5032,5637,8507,5904,3296,9928,4473,8824,8111,1591
21/01/2012,1,5035,3243,9813,7225,3264,8124,8291,6281,1176,7762
21/01/2012,2,5505,2775,5543,2359,7281,4059,9150,3449,8159,0941
14/10/2011,1,5766,8302,0930,8618,0428,5578,0486,8445,7598,2722
14/10/2011,2,5995,9710,0228,4124,5980,0478,6824,1117,6819,1096
17/05/2012,1,0771,0243,4869,3276,3018,1728,2272,2781,5379,3356
17/05/2012,2,3385,1361,5280,8892,0852,9058,4478,7680,5459,2787
17/05/2011,1,8959,3034,7494,5345,3946,1987,8765,7690,4121,3599
17/05/2011,2,7746,6001,0184,5960,8044,7451,1376,8067,1724,5723
04/01/2012,1,1358,1874,1668,3787,0132,4843,2111,8634,3114,0109
04/01/2012,2,0440,5937,4363,0546,9229,4818,9214,0873,2110,8058
17/06/2011,1,4723,8867,6958,9996,9511,4808,8509,7267,6800,9653
17/06/2011,2,9803,1543,2064,4938,5465,8587,7917,0377,4083,4822
20/03/2012,1,3574,9033,9724,4464,3171,9765,6283,9694,4623,3459
20/03/2012,2,9946,1010,7468,6966,2786,8737,5073,9095,0605,5750
21/03/2012,1,1018,2897,3436,9572,8036,4892,5249,3509,0710,3102
21/03/2012,2,9748,9636,2885,5469,4775,7108,3324,7734,7027,9428
15/05/2012,1,5339,5428,8796,1111,4392,5046,0387,4340,8971,7637
15/05/2012,2,6986,6956,9467,7269,2336,6006,9564,7428,8773,4258
16/06/2012,1,6118,8564,5622,4137,3358,6946,0008,9891,5869,0825
16/06/2012,2,7160,2323,5718,9063,9704,7048,8181,4411,7048,5334
16/06/2011,1,8407,5385,4620,5215,4715,4751,1587,9120,6530,9563
16/06/2011,2,3245,4147,0411,1427,2984,9699,2537,8815,6335,6700
02/12/2011,1,5554,2094,9101,6499,1946,1887,6564,0335,5980,7377
02/12/2011,2,8621,3758,4554,5388,4631,8375,5672,7471,4833,1901
04/08/2011,1,6099,8123,5028,5462,1582,4855,0839,4980,7692,6899
04/08/2011,2,9130,6872,8975,3067,1438,0962,8685,3693,6845,4756
05/01/2012,1,8995,8459,6867,0504,0745,2510,7511,0292,4036,7066
05/01/2012,2,1548,1045,0973,4802,1330,9800,7422,2376,3810,8351
28/06/2011,1,3698,4739,2104,8964,6274,1139,0161,8443,1611,2484
28/06/2011,2,6272,7856,6675,3847,6957,2929,8994,1477,1631,9052
28/06/2012,1,9588,5919,6513,7842,3478,0187,6189,7375,9654,6208
28/06/2012,2,7695,7608,3547,6767,3160,1080,9520,2633,5718,8662
04/04/2012,1,0119,9623,7050,1033,4155,3228,6675,9064,1898,1279
04/04/2012,2,4973,7006,4798,5999,5615,8376,6229,0714,9607,4538
25/04/2012,1,0844,0017,5794,2321,1625,2038,1194,6905,8129,7016
25/04/2012,2,7549,7998,7880,7399,4181,3439,8500,7457,2061,4182
30/09/2011,1,8193,5616,1514,4915,5431,4857,4414,1749,5164,4501
30/09/2011,2,4933,1335,8190,6733,4682,7017,8459,8749,2243,1512
03/01/2012,1,0908,5457,5630,5399,2102,4229,4724,5138,3645,6018
03/01/2012,2,4454,3237,2337,6700,2945,5395,5376,6386,0325,1572
20/04/2012,1,5767,2055,0410,3844,0272,4559,5116,9077,7382,7182
20/04/2012,2,1281,4092,7432,6672,7115,9439,7161,7356,3701,9390
26/11/2011,1,3779,4537,1231,4324,0293,9164,5719,5892,0229,7064
26/11/2011,2,4008,1076,0745,5214,8289,1172,6195,9071,6991,1964
09/08/2011,1,4639,7280,2161,0093,4414,7632,8634,4879,3871,4410
09/08/2011,2,3328,9260,0590,5505,0849,8744,8559,5927,4469,1687
08/12/2011,1,2172,3400,3077,8051,7904,2842,0148,7879,1643,8532
08/12/2011,2,2157,5925,0986,2225,8109,4972,7468,6707,8317,2749
08/08/2011,1,9195,7882,4150,8183,9557,0238,2271,5191,6379,6920
08/08/2011,2,0935,5400,0982,4895,3478,5727,8565,4521,8904,7964
23/12/2011,1,0922,7900,8680,6350,9321,3499,6725,9062,3012,4469
23/12/2011,2,1941,5998,0648,5011,8790,0140,8124,7914,9036,5476
18/08/2011,1,0429,4725,9037,0322,7384,7795,0561,6389,7555,9205
18/08/2011,2,3194,8790,8079,3343,3448,4571,1770,7112,3796,0921
27/02/2012,1,5167,9870,2609,4693,7787,1824,6607,0267,7044,4689
27/02/2012,2,0300,1378,6682,5002,5829,7603,6227,4180,2199,3118
29/11/2011,1,2358,3645,2609,4344,0251,1954,4306,6580,8150,1532
29/11/2011,2,5051,4702,9580,1485,6493,3106,2087,1667,4878,5957
14/05/2011,1,2704,8950,8726,4947,3565,6450,5216,1877,6810,4121
14/05/2011,2,0959,0063,0384,6050,0673,4892,9238,7772,2877,6715
14/05/2012,1,5216,1446,3171,5252,7084,9621,4622,6617,3918,6158
14/05/2012,2,5818,7418,6131,9218,6224,0355,9998,4291,4834,7919
27/01/2012,1,5885,1897,8020,5932,4967,2895,0148,2600,0133,2915
27/01/2012,2,1652,1960,1517,7606,3184,1415,9329,0871,3408,3999
11/07/2011,1,6027,6842,6894,3748,7599,5767,3874,4327,7940,2957
11/07/2011,2,0587,6034,8682,0226,4628,2158,0465,8293,5810,1096
11/06/2011,1,7780,8956,8255,6219,1613,7198,4677,0046,3147,2598
11/06/2011,2,1294,1217,2592,9136,0336,9200,2668,3039,7252,5068
11/06/2012,1,6064,6964,9794,1447,0631,9927,5071,3847,4622,3234
11/06/2012,2,1050,0875,6832,0330,7936,6206,7785,7257,9916,8904
09/12/2011,1,4642,2186,4517,3959,4886,0048,7386,2700,2332,3621
09/12/2011,2,4760,5361,6927,5593,7638,4553,6760,8643,0186,7664
28/07/2011,1,2249,9291,2142,2219,5602,5151,9865,7955,3467,8433
28/07/2011,2,3241,1258,8855,0490,8017,9467,2225,3415,5980,0058
28/02/2012,1,0051,5542,1222,0200,3372,8301,2022,3434,3748,3794
28/02/2012,2,7573,9951,9491,1173,3385,9733,9432,7867,5413,3325
26/05/2012,1,5170,1944,6125,6708,6376,6915,2479,2127,3220,7931
26/05/2012,2,0419,9130,0600,9704,8206,3209,2419,6914,0073,4816
26/05/2011,1,4414,4323,0753,3344,2503,5262,0486,8813,9037,5542
26/05/2011,2,2886,8112,5197,2574,3635,8157,6872,5448,5307,5661
18/04/2012,1,3154,6395,2278,1574,7416,0368,9391,6092,5376,9863
18/04/2012,2,0872,3811,3144,2635,3269,2485,3125,4192,2676,1514
17/11/2011,1,6985,6116,8156,9411,4818,4614,7769,1614,6352,6792
17/11/2011,2,4082,1131,5200,7663,8396,8638,4457,0614,4387,9662
06/06/2011,1,4751,4875,8451,0616,6795,6931,4043,2209,7639,8637
06/06/2011,2,1072,2816,2679,5608,3469,0305,1433,0749,0002,1281
06/06/2012,1,5485,5330,7598,7323,2151,8178,2886,3692,3198,8587
06/06/2012,2,0827,7843,1869,2362,3005,0722,6720,5865,3273,1380
31/03/2012,1,7850,4041,2378,4704,9092,5348,5022,4167,7382,1128
31/03/2012,2,1599,1153,1862,2785,2800,8804,4587,1355,2712,0951
28/12/2011,1,5276,4464,8907,3459,8462,3289,0268,6842,5295,5369
28/12/2011,2,0234,3011,3761,4323,1957,4783,9517,8589,5258,9344
05/10/2011,1,9136,7733,6908,1687,0288,9295,4155,8974,6103,0130
05/10/2011,2,9802,1980,9350,1069,8485,2638,9408,8728,1865,3841
19/01/2012,1,2135,3553,7434,3903,1992,8745,3808,6074,3833,8584
19/01/2012,2,5139,4025,5794,8247,1534,2686,3068,3060,5703,4740
14/06/2011,1,8306,2174,2483,8673,1986,7574,4253,9535,5149,6092
14/06/2011,2,3607,4999,9314,5047,8294,4912,3431,6276,1405,2951
14/06/2012,1,7203,7571,8545,4117,6479,6507,3124,1777,7037,1365
14/06/2012,2,7019,9927,5379,7745,4201,0931,8400,4875,6321,1239
24/01/2012,1,9527,2644,1932,6212,3232,4140,3000,8374,7814,7873
24/01/2012,2,6938,7444,3847,4908,0519,7531,3466,2542,4110,3230
25/10/2011,1,9713,2063,4881,8861,5857,3489,9981,5454,1732,4072
25/10/2011,2,8781,1417,3190,3958,4214,6647,9786,5577,2548,6418
18/01/2012,1,5490,6625,4695,6128,6317,0660,2771,7415,8767,7220
18/01/2012,2,4463,1519,1432,0141,4422,8840,8393,2534,6195,5463
09/05/2012,1,9814,4235,6661,2485,1894,6768,3660,8585,3110,5234
09/05/2012,2,4084,6656,5825,9598,7852,5921,7850,6297,1593,4070
09/05/2011,1,2376,7929,8820,8798,6431,0020,8117,4721,5722,0622
09/05/2011,2,6437,5017,1989,7698,6677,6230,9331,0309,7836,2455
01/06/2012,1,4095,8378,4523,3162,5494,6361,9316,0100,7415,8282
01/06/2012,2,9101,7181,2908,5241,7813,0592,3541,8952,1755,9251
01/06/2011,1,4578,4282,0888,9370,3292,1147,6654,5894,8384,3659
01/06/2011,2,2836,8713,1085,9663,0257,5715,4821,8578,2396,2334
07/10/2011,1,1772,0788,0091,4226,4978,5049,6872,7124,9072,9597
07/10/2011,2,3192,9393,2254,3310,9389,8365,4601,0375,2247,4455
26/03/2012,1,9372,5651,7321,1595,8111,3171,7887,8820,4101,2742
26/03/2012,2,1098,8101,2660,2216,6035,9776,3991,7544,8048,4779
27/04/2012,1,7808,8026,6052,5963,0855,4242,6684,9740,5615,5936
27/04/2012,2,1373,7701,2680,3420,1378,0272,5353,0296,1978,1567
14/01/2012,1,4086,6181,2103,9596,8954,0644,4721,6291,2508,9621
14/01/2012,2,2897,6615,3179,5774,4647,1523,5625,4720,5276,8886
04/05/2012,1,2206,1093,6375,0982,3657,0329,8420,6715,5652,7920
04/05/2012,2,8013,1470,0294,2926,1574,5887,1274,4947,2704,3194
04/05/2011,1,8000,3540,6047,3159,5644,3142,5672,1721,3615,0430
04/05/2011,2,8806,9351,5465,4172,6676,3316,3430,6911,8857,9014
04/06/2012,1,3923,4681,4675,5246,7823,2922,1039,5444,8150,3296
04/06/2012,2,4449,4164,1815,8302,9951,0944,0772,6314,8532,7830
04/06/2011,1,6603,2367,0106,5240,3221,1934,4103,6018,6737,0312
04/06/2011,2,3359,3323,8962,4961,5052,7009,4903,5891,6682,7202
15/03/2012,1,2920,0197,1146,1831,2359,0162,2380,6986,8758,7195
15/03/2012,2,4791,2678,5229,1581,8364,9947,6711,1355,7059,0786
01/10/2011,1,5864,9092,7589,2561,4310,3467,7551,7885,5075,0656
01/10/2011,2,5838,0087,7226,8706,9154,0244,3982,7070,5279,8958
14/03/2012,1,0141,1127,5544,7518,4085,8858,2880,5882,5048,6200
14/03/2012,2,7565,8651,1729,3763,6720,5591,0556,4154,9886,7430
25/06/2011,1,2443,8746,2403,3492,8991,1734,9960,0727,1392,3331
25/06/2011,2,8555,7994,2421,3049,2115,0010,7713,5172,7153,3039
25/06/2012,1,4749,6068,2556,9815,8029,0429,5851,1222,2498,7419
25/06/2012,2,3609,5997,8988,8697,6285,0986,9172,0997,1081,5507
27/03/2012,1,5643,5159,8422,0300,6317,0893,9389,7575,9487,5526
27/03/2012,2,2978,7832,2689,1310,9523,8310,9810,7411,6621,3326
